reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,game
a9d3f592-209c-416b-8193-a83b80750eea,Amy Horvat,https://play-lh.googleusercontent.com/a/ACg8ocJ5_5Po3wxIgM9XnCwWp9lIhEx6XU7poWrKM6GquMgX60GIMA=mo,"On Classic mode, this game is generally fun to play and has kept my attention longer than most games. However, after playing every day for several weeks, the constant updates to play are exhausting. The bonus scales, how blocks are distributed, and the algorithm used to determine which blocks to give the player change at least every 24 hours, sometimes more. Today the update included 3D blocks and VERY loud animations as well, which has made the game hard to look at.",4,0,1.9.2,2026-01-22 16:57:01,"Thanks for loving the game and sharing this! We totally get that frequent changes can be tiring, and your feedback on the visuals and updates is super helpful. We'll look into making things smoother. Keep enjoying your play! 😊",2026-01-22 17:40:22,1.9.2,Block_Crush
ae6c7d8f-abb9-4f7f-84ff-92e371fd1bad,Raniah Nabatanzi,https://play-lh.googleusercontent.com/a/ACg8ocJ5JGq0SGTxzkDghJGiPjnUuvibLgnYLA534fx5ONl6UXBsTg=mo,it's so good,5,0,1.8.3,2026-01-22 16:19:36,Thank you! 😊 We're really happy to hear you're enjoying it. It's great to know the mix of simple strategy and relaxation is working for you. Have fun!,2026-01-22 16:40:33,1.8.3,Block_Crush
587f66af-88e2-4991-8df4-902f09c45419,Claire Simister,https://play-lh.googleusercontent.com/a-/ALV-UjVwohc6vXODLOng530IM1xms1H7Kt68jI5AUZKQaj8xc7vR1Yfb0w,it's a great game,5,0,1.9.2,2026-01-22 16:12:18,"Thanks so much for the kind words! 😊 We're really glad you're enjoying the puzzle-solving and relaxed vibe. If you ever have suggestions to make it even better, feel free to share!",2026-01-22 16:40:30,1.9.2,Block_Crush
92f32548-c53b-4f09-aeeb-539b90240cae,Jodi M,https://play-lh.googleusercontent.com/a-/ALV-UjV060exQYE6wF_XBjrdotuMUrNE5Ui0vv-WNk3g87libqSyD2In5g,the recent update (1/22/26) that happened mid game play is awful. this went from being my absolute favorite block game to one of the worst in just a moment. I have completely lost interest and will uninstall. trash app,1,1,1.9.2,2026-01-22 15:32:10,"Hey, really sorry to hear the update ruined your game. It's frustrating when that happens mid-play. Thanks for sharing your thoughts – we're listening and will work to make it better. Hope you reconsider giving us another shot! 🙏",2026-01-22 16:40:32,1.9.2,Block_Crush
5815c4ca-195d-4cbb-b55b-88174b5dfa02,Eyes WideOpen,https://play-lh.googleusercontent.com/a-/ALV-UjXl50FvNUbBUE3qy1spul-gI1RRuNS46_4ubctikj5vfGWWbbo,"I love this game. I'm totally addicted. For me, it's a great way to unwind before bed",5,0,1.9.2,2026-01-22 15:30:18,Thank you for your kind words! It's wonderful to hear that our game helps you unwind before bed. We're so glad you're enjoying it in a relaxing way! 😊,2026-01-22 16:40:29,1.9.2,Block_Crush
a6f46ff8-c18f-446d-8c17-25877f1b10c6,D Hall,https://play-lh.googleusercontent.com/a/ACg8ocLmwSt5sXC1hmkA0anS98G-eHvYFvB7q3zyFjUGQtScuXa3oQ=mo,too many ads,1,1,1.9.2,2026-01-22 15:05:40,"Hey there, we hear you on the ads and we're looking into balancing this better for all players. Thanks a lot for the honest feedback – it really helps us out! 😊",2026-01-22 15:31:39,1.9.2,Block_Crush
973e4eb2-8ea1-4983-a578-7d3fb8820bc3,Munashe natalia Karidzamimba,https://play-lh.googleusercontent.com/a/ACg8ocJWlHjByUbUyBlGnqC8Pyf7Rf-cQWAK533zGmQA8ano0T7L3g=mo,l 'm enjoyed this game,5,0,1.9.2,2026-01-22 12:45:41,Thank you for the 5-star rating! We're thrilled to hear you're enjoying the game. Your support means a lot to us. 😊,2026-01-22 13:40:22,1.9.2,Block_Crush
94adf399-e628-4ae7-8824-e907313c8616,zaeem touseef,https://play-lh.googleusercontent.com/a/ACg8ocIHljFwDLmvkzA52nFoTQeHSQte9oHI3BFMcgxltywkvPaaCQ=mo,good,1,0,1.8.9,2026-01-22 11:40:35,"Hey, thanks for the 'good' comment! 😊 We noticed you gave a 1-star rating – if there was something you didn't like, we'd love to hear more. Or if it was a mistake, maybe you could consider updating it? We're always trying to improve the experience!",2026-01-22 12:40:38,1.8.9,Block_Crush
ee1681ec-ed01-4a77-b4a3-b31406f03e23,Amelita Salvana,https://play-lh.googleusercontent.com/a-/ALV-UjX3pSvB9es60RMkGD97x9fFUvpgK8k_l58UOJNuFP9PCn5OuhU,am excited 😊,1,0,1.9.1,2026-01-22 11:21:16,Hi! Thanks for the excitement! 😊 Noticed the low rating though — did something go wrong during your play? We'd love to hear your thoughts so we can make it more fun!,2026-01-22 12:40:41,1.9.1,Block_Crush
9b501b73-c49a-4e2e-a08a-8cc36142a753,zadock ambe,https://play-lh.googleusercontent.com/a/ACg8ocIznwtluGSpQ3hZQ3GXLij430eUDpq-TKQEgw7fJL_kWRBWcw=mo,"Keeps me busy, reasoning and No boredom.",5,0,1.9.2,2026-01-22 10:51:46,Thanks for sharing! Glad to hear our game helps keep your mind active and entertained with some strategic thinking 😊 Hope you continue to enjoy the relaxing yet engaging gameplay!,2026-01-22 11:41:25,1.9.2,Block_Crush
3dbfcb7e-7313-485a-afd5-ab97fe9a3112,ALKA PANCHAL,https://play-lh.googleusercontent.com/a-/ALV-UjUyDhQdnj63f8lR94r7ZmS4xmy9dFfVUyn6modt6Kr642tgvTzxzA,very good,5,0,1.9.2,2026-01-22 10:49:19,Thanks so much for the 5-star rating! Really glad to hear you're enjoying the game 😊 Hope it continues to be a fun little break for you!,2026-01-22 11:41:22,1.9.2,Block_Crush
d5faecc6-bd19-4926-b220-0b50d02949b0,Sherron Baker,https://play-lh.googleusercontent.com/a/ACg8ocKVKJ0EErb7hC8SV3E8N5YQQ9u8GnUFMMMm5leG29VLyKjdGH4=mo,"Very nice game ,very fun as well",5,0,1.9.2,2026-01-22 10:30:12,Thanks for the lovely review! So glad you're having fun with it – that's exactly what we hope players feel when they play. Enjoy! 😊,2026-01-22 11:41:27,1.9.2,Block_Crush
63c69a1b-f47c-4139-8376-c59caa31dcf4,Endurance Okpe,https://play-lh.googleusercontent.com/a/ACg8ocKAoL-2VGLKFELcBY1zQjJgyCPb6hcJq9ZhbY4H67P12jf7SA=mo,good and very nice,5,0,1.9.1,2026-01-22 10:25:51,Thanks so much for the kind words! It's awesome to hear you're having a good time with the game. That really makes our day! 😊,2026-01-22 11:41:24,1.9.1,Block_Crush
14d70a6f-bb3c-416e-944f-69402a63820e,Marcuz Soloe,https://play-lh.googleusercontent.com/a/ACg8ocKdI1dHOqAxvRZfhbkwpqHT14bVTOOvfsFhyJfLpLCiQQN3hA=mo,good where do I get one.,5,0,1.9.1,2026-01-22 08:13:44,Thanks for the 5-star review! 😊 You can download the game from your device's app store – just search for it and enjoy! Happy playing!,2026-01-22 08:40:39,1.9.1,Block_Crush
f5a1fd97-aec4-4487-b919-8d71b46e3fea,JCL,https://play-lh.googleusercontent.com/a/ACg8ocL5V3oCOH6EQ_dttKGjo3o02qfugKq8y_bhUwY2CjukI4HCOQ=mo,"fun to play, sadly you need to watch force ads",2,0,1.9.0,2026-01-22 08:00:11,Thanks for the kind words about the gameplay! We hear you on the ads and are always looking at how to make the overall experience better for everyone. 😊,2026-01-22 08:40:42,1.9.0,Block_Crush
06200a8c-b434-448c-ae42-9752259d4361,Stacey Cruz,https://play-lh.googleusercontent.com/a/ACg8ocLNQnAU_gcPtUmPPWsGx1a2A8LqYc9ArYxsNJJiKJlng6iPfg=mo,just a fun game👍,5,0,1.9.1,2026-01-22 07:50:04,Awesome to hear you're having fun! 😊 Thanks for the 5-star love and happy puzzling! 🧩,2026-01-22 08:40:38,1.9.1,Block_Crush
e978ee40-e046-45cc-8fc1-a3c978798fc7,charlene taderera,https://play-lh.googleusercontent.com/a-/ALV-UjWoIDTDDdgv4S-xc_YEqDm7AenMj-aF8QqyQwyFsUGNgPZ6TWo,😊 fun,5,0,1.9.2,2026-01-22 07:40:01,Glad you're having fun! 😊 Thanks for the awesome 5-star rating! We love hearing that players enjoy the game.,2026-01-22 08:40:40,1.9.2,Block_Crush
51cb9c5f-8b09-4f33-aa35-1308838f9a83,Mugwanya Christopher,https://play-lh.googleusercontent.com/a/ACg8ocJTvksOjl5-w3McusKBxFjurT1UdS5s-g9xuGEndxMmn6Kxlg=mo,it need to be more harder than it is,4,0,1.9.2,2026-01-22 04:45:34,Thanks for the feedback! We're always listening to player thoughts on the challenge level. We'll definitely consider this as we keep tweaking things to make the game feel just right. 😊,2026-01-22 05:40:20,1.9.2,Block_Crush
031da1e4-4804-4e61-b75e-65fddb16aa2c,Haron Ombati,https://play-lh.googleusercontent.com/a-/ALV-UjVPPCKaGAr2dDOdPiuZWUGJqKfmLsgVBc9ulqOV-FG80LEAfe0s,This is a good app to play,5,0,1.9.2,2026-01-22 04:45:12,Thanks for the kind words! 😊 We're really glad to hear you're enjoying the game and that it's a good way to relax. Keep on having fun!,2026-01-22 05:40:18,1.9.2,Block_Crush
379392a1-5e6e-45a1-9431-eb8021421281,Medusa Callipygian,https://play-lh.googleusercontent.com/a-/ALV-UjW7ICC82lfDhHJQuOy1k3Sk1QhbvIVpWgFpxE7cqmt2BbTIHrv6VA,Great fun many challenges.,5,0,1.9.2,2026-01-22 04:22:11,Thanks for the 5-star review! We're so happy to hear you're having fun and facing the challenges. Your support means a lot to us! 😊,2026-01-22 05:50:57,1.9.2,Block_Crush
2f7d3ee2-a5d9-471f-8970-37d3bd7a0fd4,Kannan Thanya,https://play-lh.googleusercontent.com/a/ACg8ocJV7d17I_d99b195PbcoVZxm--64n72HunYt_W7lR6YmBHpdA=mo,super ok,5,0,1.9.2,2026-01-22 04:07:37,"Wow, thanks a bunch for the super ok rating! We're thrilled you're having a good time with the game. Keep enjoying those relaxing moments! 😊",2026-01-22 04:50:45,1.9.2,Block_Crush
5d361bb4-5f7d-4cbd-9f63-cdf107281f84,riley kai harper,https://play-lh.googleusercontent.com/a-/ALV-UjWc80EN_SDkw-3NOQNxFgFJDn6oJFi385-9xWF4hLpg-fTJSwA,"game was good unfortunately they said it was as free it isn't and you couldn't skip the ads it was forcing you to get games I wasn't interested in for this reason I gave it 1 start and uninstalled it,I don't want pointless ads",1,0,,2026-01-22 03:54:30,"Thanks for sharing your thoughts! We're sorry to hear the ads frustrated you. Your feedback is valuable, and we'll consider it to improve the experience. Hope you might try again sometime! 😊",2026-01-22 04:50:48,,Block_Crush
b4c6e0c0-82e8-423d-95f1-d81d3a5f614b,Borislav Kirilov,https://play-lh.googleusercontent.com/a-/ALV-UjW6xvaFpK9GENySq5-TzzTT1vyADMXWh9KwshWlONSpswDkRHBb,"This game is TOTALLY NOT like in the video - in the video they show some very nice tetris game, while in reality is some very dumb version and graphics are not that good. In general - very disappointed",1,0,,2026-01-22 03:13:41,"Sorry to hear you feel that way! The video was meant to show the puzzle & placement strategy, which is a different vibe from classic falling-block games. We're always looking at feedback to make the experience clearer and better. Thanks for giving it a try 🙏",2026-01-22 03:51:02,,Block_Crush
7b78e5d4-9a2f-48d0-86ed-d4e00bba8c76,Stephanie Negron,https://play-lh.googleusercontent.com/a-/ALV-UjX4edK3rSGZ4xKgCgMz3TnvbO8xO1LhyxQ3R1v_xKQ55skjtSnE,the games so game good to play the game in the cell phone games .,5,0,1.9.2,2026-01-22 02:37:28,Thanks so much for the 5 stars! Really glad to hear you're enjoying playing it on your phone - that's exactly what we were going for with this little game. Have fun! 😊,2026-01-22 03:50:58,1.9.2,Block_Crush
bbd38d98-f680-4d89-bb42-730b6886c7e2,Alison Maria Evans,https://play-lh.googleusercontent.com/a/ACg8ocKoUerJMsLQX_y2AoSBjWOwPHkxirivC_fp0BoG7C6CUxti5Q=mo,very Good game.,5,0,1.9.2,2026-01-22 01:56:38,Thanks for the fantastic rating! 😊 We're so glad you're enjoying the game. Hope it continues to bring you those satisfying moments!,2026-01-22 02:40:28,1.9.2,Block_Crush
d4d748a1-0bf5-4d78-bbe5-661ad6ff99c0,Barbara Burkins,https://play-lh.googleusercontent.com/a/ACg8ocJilOc2GHDB2RZ7CuJq5aMxRKHcCiMQGRCOWrdvEiE4v9M2zwg=mo,play it! you'll enjoy the brain game! AWESOME!!,5,0,1.9.2,2026-01-22 01:45:30,"Wow, thanks for the awesome review! 😄 So glad to hear you're enjoying the brain teaser. Your enthusiasm is contagious! Keep on crushing those blocks!",2026-01-22 02:40:31,1.9.2,Block_Crush
86b210a6-86b5-4778-a395-229bad8d5d3c,CYAN BG2,https://play-lh.googleusercontent.com/a-/ALV-UjXyonmHZAh0_kIIAgviQYpI6E-YLoubYmAqsm93My-DFxXb0-o,Good Game,5,0,1.9.2,2026-01-22 01:25:45,很开心听到你喜欢这款游戏！听到你这么说，我们整个团队都更有动力了。继续享受消除方块的乐趣吧！😊,2026-01-22 02:40:24,1.9.2,Block_Crush
99bc24f9-f67c-45f7-8936-c30a631c4de8,Jeffery Hayes,https://play-lh.googleusercontent.com/a/ACg8ocJCpwLmw1SdS4vO3_927xps9ACe4gYluyOLbsy0xNvzaGBy4A=mo,enjoy the game don't like the adds,3,0,1.9.2,2026-01-22 00:44:10,Thanks for enjoying the game! 😊 We hear you about the ads and will keep working on improving the overall experience. Your feedback really helps us make the game better for everyone.,2026-01-22 01:50:56,1.9.2,Block_Crush
b0dc9277-e6c7-4e6c-9796-72736ce9461c,Aaron Lau,https://play-lh.googleusercontent.com/a/ACg8ocIK_LS92fReM05d4w_oLK5T5byRfKNxcEyPe2bOjSdXK31TGVc=mo,game is different than ads. not worth it to waste time.,2,0,1.9.2,2026-01-22 00:28:22,Thanks for sharing your thoughts. We're sorry the game didn't match what you expected—we always aim to make it enjoyable and appreciate your honest feedback. We'll keep working on it! 😊,2026-01-22 01:50:57,1.9.2,Block_Crush
320508b9-6276-403f-a4ae-f6e941ae838c,Zoe Sterling,https://play-lh.googleusercontent.com/a-/ALV-UjUm3aXPjlZOJEzdMlQn4HfdRn6t3uSN07ZtQE5g_r59jpIferkt,"the ads don't always give x to exit after every game, have to exit and restart every game. but OK otherwise",4,0,1.9.1,2026-01-21 23:47:48,Thanks for the feedback! Sorry about the exit button issue — that sounds frustrating. We've noticed it can be a bit inconsistent and we're looking into smoothing out that experience. Hope you continue to enjoy the game! 🙏,2026-01-22 00:50:56,1.9.1,Block_Crush
85dc4dd0-5e52-4278-a7ae-fb9bc83dd1fa,Cindy Lane,https://play-lh.googleusercontent.com/a/ACg8ocIbKf9MKsDRl-dKgHm2BRwODvNrDHnwmTlYEKTs3Gzai3NHFg=mo,fun house,2,0,1.9.0,2026-01-21 22:39:53,感谢你的反馈！不过看到2星有点意外呢 😢 你提到的“fun house”是指游戏玩法像游乐屋一样有趣，但还有什么地方让你觉得不够好玩吗？我们很想听听具体的建议～,2026-01-21 23:40:41,1.9.0,Block_Crush
ec113261-513d-476c-abe5-483da9ef964c,Winna Hogue,https://play-lh.googleusercontent.com/a-/ALV-UjXZXDM2AasTfqU4KNSB4ezdxdYOEGXdBTvmBfcTlUUeO2NK0YE,Relaxing,5,0,1.9.0,2026-01-21 21:36:58,That's great to hear! 😊 We're thrilled you find the game relaxing. Thanks for the 5 stars!,2026-01-21 22:51:00,1.9.0,Block_Crush
5f84807b-3c16-4ab4-b6e1-a80cbe7cb6d1,Melissa Morris,https://play-lh.googleusercontent.com/a-/ALV-UjX5RF_JO2tVdk3FgbxLqw65hETxOkEU-Fj1wcVmfKgWfqwVsI3D,I like the game it helps me relax my mind and get out of my head for awhile .,5,0,1.9.0,2026-01-21 20:37:27,Thank you for sharing this! It warms our hearts to know the game helps you relax and unwind. Keep enjoying those peaceful moments! 😊,2026-01-21 21:40:22,1.9.0,Block_Crush
26b345a8-cb52-4542-8374-e1a829ff6064,Kathy Marion,https://play-lh.googleusercontent.com/a-/ALV-UjUo_fV8oFOO5_6pLMnjjORGqFqRrG1ovFaZYJaQNDLkMpw5I7huEA,challenge my brain like this is fun,5,0,1.9.2,2026-01-21 18:32:12,Glad to hear it gives your brain a fun challenge! 😊 That's exactly what we aim for—keeping it simple but strategic. Thanks for the 5-star love!,2026-01-21 19:40:41,1.9.2,Block_Crush
c1f6000c-6906-4f9a-8d50-fb26ba529996,Brian Hogan,https://play-lh.googleusercontent.com/a/ACg8ocIw9vjRgTk0fv3hIvBqpp4_eRptAd9-Wmi6REorWWqG_OUs0w=mo,very fun game,5,0,1.9.2,2026-01-21 18:28:23,That's awesome to hear! 😄 Knowing you're having fun makes our day. Thanks for playing and hope you keep enjoying it!,2026-01-21 19:40:48,1.9.2,Block_Crush
3cd0d159-e003-4df1-806b-206cfcbc398f,Brendan Pillay,https://play-lh.googleusercontent.com/a/ACg8ocL3HKRoHhDhb_bfzAHXUKrLQirpcl2opvH0jJl0A5X_eNEUsw=mo,good,5,0,1.9.2,2026-01-21 18:03:24,"Thanks for the simple but sweet 'good'! 😊 Glad you're enjoying the relaxing, strategic gameplay. We hope it keeps bringing you those satisfying clears. Cheers!",2026-01-21 18:51:08,1.9.2,Block_Crush
6a55eca4-7d38-4908-b932-80f2d2e29294,Bishal Chakraborty,https://play-lh.googleusercontent.com/a-/ALV-UjXY9kx-aW6InREFl68mKB_1a8EmTor4n1OBLQQf19holcF27qk,awesome,5,0,1.9.2,2026-01-21 17:18:01,"Thanks for the awesome rating! 😄 Hearing that you're enjoying the simple, strategic gameplay is the best thing for us. Keep on crushing those rows! 🎉",2026-01-21 18:51:10,1.9.2,Block_Crush
8d7364ca-3b75-41ab-abb3-1f14ff0f0e08,Isaac Mwanza,https://play-lh.googleusercontent.com/a-/ALV-UjWTuj0YXD___arjwk9o01DKeIvdbJAHdQA55fUFZkfrQYPK5dM,excellent,5,0,1.9.0,2026-01-21 16:53:52,"Hey, thanks so much! Seeing a review like yours really makes our day. 😄 Is there a particular part of the gameplay you enjoy the most?",2026-01-21 17:40:36,1.9.0,Block_Crush
b3468c23-dbd6-4f25-a919-03a52157e49c,Amjad Saleem,https://play-lh.googleusercontent.com/a-/ALV-UjX6nX-27BGixY90587HBy_m1_DHYH5ZzQaBsO3JkN5rky8xR7Y,it's nice game,5,0,,2026-01-21 16:31:21,Thank you so much! We're thrilled you're enjoying it — your support means a lot to us. 😊,2026-01-21 17:40:38,,Block_Crush
33f335ad-fc04-4f5c-8801-9f89158bb438,Blessd Beauti,https://play-lh.googleusercontent.com/a-/ALV-UjXIMUBRyldWBXNDqV5Kj6Fco6ufe-G9AMP1bjaSkuVvvcC9sh4G,I love playing Block crush a very relaxing way to pass time while traveling.,5,0,1.8.9,2026-01-21 16:16:31,Thank you for your kind words! We're so happy to hear that the game helps you relax during travels. It's exactly what we aim for — a peaceful way to unwind. 😊,2026-01-21 16:40:19,1.8.9,Block_Crush
757a4b6a-217a-4ff8-9378-b90022e877ac,Sean Ward,https://play-lh.googleusercontent.com/a-/ALV-UjX3WTrGQEw20s5K2qYn4yAZqNxaMBe7Kx2308eWrJJkMx_fAHHEZQ,"the game is fun but the ads make it unplayable. multiple minutes of wait for every ad. Deleting right now, regretfully.",3,0,1.9.0,2026-01-21 15:19:35,Thanks for sharing your thoughts! We're sorry the ad experience fell short for you. We're always looking for ways to improve and appreciate your feedback. Hope you might reconsider giving it another shot in the future! 😊,2026-01-21 16:50:57,1.9.0,Block_Crush
85fbcb81-59ca-4d16-8243-bb7a011accbc,MD. GOLAM RABBANI,https://play-lh.googleusercontent.com/a/ACg8ocKdzCR1emdFA5wjwavCc-Ze_F-XC6ndYlmvQDU0mDQjvfYIaw=mo,Wow,5,0,,2026-01-21 15:09:56,"Wow, thanks for the 5-star love! 😊 So glad you're enjoying the puzzle fun. Keep on crushing those blocks and having a blast!",2026-01-21 15:50:40,,Block_Crush
556128d2-69de-463f-93c5-b8667187f5f8,Smartcollections Ventures Ltd,https://play-lh.googleusercontent.com/a-/ALV-UjWU2Jaw9Z1b2_shwvSSVExNeULVCVjEdxk9FcFv-6T4AdXMkr9ycg,when I have stress think makes my stress go away,5,0,1.9.0,2026-01-21 13:50:28,Thank you for the 5-star review! 😊 It's great to hear that our game helps you relax and de-stress. We're thrilled it brings you some peace during busy times. Keep enjoying those calm moments!,2026-01-21 14:40:23,1.9.0,Block_Crush
2d4c2d70-d257-4b61-8e5d-3bbbadd29b90,George D Nichols,https://play-lh.googleusercontent.com/a/ACg8ocKERSr8nwWrH7KOAwELOLnTh5i5e9sO09AscU8rFXqx6A5_Vw=mo,relaxing 😎,5,0,1.9.1,2026-01-21 13:41:37,Thanks for the 5 stars! 😊 You're spot on – making a game that helps you unwind is exactly what we're going for. Really glad you're enjoying it. Keep crushing those blocks! 🧩,2026-01-21 14:40:19,1.9.1,Block_Crush
69783fab-3fd5-4db3-8105-4614d3318e92,Ravi Kumar Vishwakarma,https://play-lh.googleusercontent.com/a/ACg8ocIRHLPxRoM9h8lz2JLdw1vVi-y2W5iItvE6D-gQ6jp25ueCfQ=mo,Very nice,5,0,,2026-01-21 13:08:17,Thank you for the lovely feedback and 5 stars! We're thrilled you're enjoying the game. Happy playing! 😊,2026-01-21 13:40:28,,Block_Crush
9f05e9f2-6116-44b4-bac6-dc11daa2b540,Rashid ch,https://play-lh.googleusercontent.com/a/ACg8ocKyZUYnnSIKishO6VArnEdZdnAHyrB9c6jK3bnKT8qXH6KWB6Y=mo,nic,4,0,1.9.1,2026-01-21 12:55:49,"Thanks for the nice review! Glad you're enjoying the game 😊 If you ever have any feedback, we're always listening!",2026-01-21 13:40:31,1.9.1,Block_Crush
1f236d3b-b804-49ae-adb2-fba7e336d058,Sushma Bohora,https://play-lh.googleusercontent.com/a/ACg8ocLLckz2TSCaQVJ48g9ujGBmpZG0C6SRislaFp7louuzE4R2LQ=mo,This game was so interesting for free time I live thise game,5,0,1.9.0,2026-01-21 12:20:39,So glad you're enjoying the game! It's awesome to hear it's a fun way to spend your free time. Thanks for the love! 😊,2026-01-21 13:40:25,1.9.0,Block_Crush
5bcbafc1-7e22-406c-a26d-861e7ae78619,Wilhelmina Isaacs,https://play-lh.googleusercontent.com/a-/ALV-UjU4BM1tIRIGaaWFylNvAfp3EfiVuYzIL1cnAsHaHjYqEH3SXV54,good game relaxing mind changing. keep my mind clear,5,0,1.9.1,2026-01-21 11:46:39,Thank you for the kind words! We're thrilled to hear the game helps you relax and clear your mind—that's exactly what we aim for. Keep enjoying those peaceful moments! 😊,2026-01-21 12:50:29,1.9.1,Block_Crush
b73bed45-883c-491d-8d82-5c1ec83607b7,Lufuno Magogona,https://play-lh.googleusercontent.com/a-/ALV-UjWU6mwuh4WlsuPvpbWq4TIOojH4Cf0gSxRxtEEJyXorn1eCHZYY,best so far,5,0,1.8.9,2026-01-21 11:34:03,Best so far? That means a lot to us! Thanks for the love and the 5 stars. Happy gaming! 🎮,2026-01-21 12:50:32,1.8.9,Block_Crush
8d3e1718-35e8-4c77-9cc8-cbd767c76648,Paresh Gore,https://play-lh.googleusercontent.com/a-/ALV-UjUvHMPohg2zY0ewI_cfMkJAvuI90mEAeyHW-fSKBq2FEkomeaD9,nice,5,0,1.9.1,2026-01-21 09:58:10,Thanks for the nice review! So glad you're enjoying it. 😊,2026-01-21 10:40:26,1.9.1,Block_Crush
3c677955-989f-4c33-935b-c270e7bac18a,Tina Rk,https://play-lh.googleusercontent.com/a-/ALV-UjXumm-61gdDqINF5IKplEm3zvaM98IAU-HbL2RJZTY3YQIHpcvT,good 👍,5,0,,2026-01-21 08:09:02,Thanks for the awesome feedback! It really means a lot to us. Keep enjoying the game! 😊,2026-01-21 08:40:39,,Block_Crush
bfd407e2-018f-4967-9fca-7e54b1235876,Clay Williams,https://play-lh.googleusercontent.com/a-/ALV-UjW6Zs0XSyKXUnXI0I1X4yAgAGtDSAb6hlMxUG26lL07k1kzh2Q,"Quick, Fast brain entertainment!",5,0,1.9.1,2026-01-21 07:55:33,"Glad you're enjoying that quick mental workout! 🧠⚡ It's awesome to hear the game hits the spot for some fast, satisfying brain play. Thanks for the 5 stars!",2026-01-21 08:40:41,1.9.1,Block_Crush
b4e94b02-708d-4140-ab74-16c7a91f39e3,Michael Stone,https://play-lh.googleusercontent.com/a-/ALV-UjWr5hneCtB4acIi360Euel3h6Ur9iVqYxT37InrZwrzCRTCrnyl,you want to know what your reward is for completing a level if you guessed ads this might just be the game for you if you don't want to see ads every time you complete a level before you start a level or for any other interactions you may have this is not the game for you or me,1,0,1.9.0,2026-01-21 06:52:07,"Hey, thanks for the honest feedback! We totally get how annoying too many ads can be. Your input helps us make the game better, and we'll definitely keep it in mind. Appreciate you letting us know! 😊",2026-01-21 07:40:32,1.9.0,Block_Crush
13829c87-812f-4532-a20b-d740e3c40e0d,Daniel Arredondo,https://play-lh.googleusercontent.com/a/ACg8ocLnVuxhboDCaSglShYnqMbNNCgQd7DFx1rQbqhdg12R-F-VFA=mo,The greater game.,5,0,1.8.9,2026-01-21 05:44:16,"Wow, thanks for the high praise! We're truly honored you think so highly of the game. We'll keep working to make it even more enjoyable for you. 😊",2026-01-21 06:40:20,1.8.9,Block_Crush
9da1ea70-1794-4a91-a240-7713640e67c6,Lori Duncan,https://play-lh.googleusercontent.com/a/ACg8ocKHQgwiPddFCfC2mo5tzhUzHyqB74O9VuZ6_a-px2KaMwecFQ=mo,fab game,5,0,1.9.1,2026-01-21 04:42:19,"Thanks so much for the love! ❤️ Really glad you're enjoying the game — planning your moves and watching those rows clear is super satisfying, right? Keep having fun!",2026-01-21 05:40:40,1.9.1,Block_Crush
008e4333-1e8d-4fac-8653-a85f1602db70,Kendra Oshiro,https://play-lh.googleusercontent.com/a/ACg8ocLu8Q7hOGZtYPJzkYtY56PMXMU1PfJxOH1rlNxdeP08JArY=mo,enjoying,5,0,1.9.0,2026-01-21 03:42:12,So glad you're enjoying it! It's the perfect mix of relaxed and strategic for a quick play. Thanks for the love! 😊,2026-01-21 04:40:33,1.9.0,Block_Crush
bc6d8bcb-0cb5-4791-992d-1beaf86898fa,Kim Cameron,https://play-lh.googleusercontent.com/a/ACg8ocK2qv8JK31ta8Vz251a-RdpTes2kSs4O0k0q2J-VWX9MOHpDg=mo,great but ads spoil the experie nce,5,0,1.9.1,2026-01-21 03:38:41,Hi there! Thanks for the 5 stars and the honest feedback. We hear you on the ads and are always looking into ways to balance things better for players. Glad you're enjoying the core gameplay though! 😊,2026-01-21 04:40:39,1.9.1,Block_Crush
0b263107-31ea-4763-84b1-2b00ff127c2d,Correy D. Tubbs,https://play-lh.googleusercontent.com/a-/ALV-UjX6Pdd_4ZOQBXiwRnlm6DKWnyWv03E4pK1uzaWblM5P4HIjRwqXKw,"The game is nothing like it's advertised, but it's still fun..",3,0,1.9.1,2026-01-21 03:25:13,Thanks for the feedback! We're glad you're enjoying the gameplay. We'll keep your thoughts in mind as we work on better aligning expectations. 😊,2026-01-21 04:40:34,1.9.1,Block_Crush
c3129e3c-bf61-4584-9bf2-90d0aa397ba1,Google sucks Just need sms,https://play-lh.googleusercontent.com/a-/ALV-UjW_Q1j5qY7cL6XzkpNYZKhhxw-PK3M4ER3lumX39bAHVzReXd3J,this is not Tetris as advertised,1,0,1.9.1,2026-01-21 02:58:04,"Thanks for the feedback. We appreciate you giving it a try. Our game is focused on arranging blocks with no time limit, which is different from Tetris. Hope you might still enjoy it as its own relaxing puzzle experience. 😊",2026-01-21 03:50:54,1.9.1,Block_Crush
e4866913-26f1-4299-b22f-b6517edd392a,Thomas Bolcato,https://play-lh.googleusercontent.com/a/ACg8ocJPzgeCWwpiKsZEpnUeov1o1uwfdwHAko_6kbYsBiTCgN6R4w=mo,Great mind game,5,0,1.9.1,2026-01-21 02:55:29,Thanks! Glad you enjoy the strategic challenge. It's always rewarding to hear players appreciate the mental workout. Happy gaming! 😊,2026-01-21 03:50:55,1.9.1,Block_Crush
